7.41E-09,1,-1.60E-08,-1,7.41E-09,7.61E-09,7.61E-09,1.60E-08,1,2.022176497,-2.844529294,2.31E-08
1.58E-06,1,1.99E-08,-1,1.58E-06,1.66E-06,1.66E-06,-1.99E-08,1,2.022174002,-2.843397443,-2.53E-06
1.44E-05,1,6.46E-08,-1,1.44E-05,1.52E-05,1.52E-05,-6.49E-08,1,2.022154748,-2.840979172,-2.27E-05
5.80E-05,0.999999998,1.01E-07,-0.999999996,5.80E-05,6.16E-05,6.16E-05,-1.04E-07,0.999999998,2.022089282,-2.837432604,-9.22E-05
0.000159368,0.999999987,1.06E-07,-0.999999973,0.000159368,0.000170402,0.000170402,-1.34E-07,0.999999985,2.021936422,-2.83299286,-0.000256684
0.000348005,0.999999939,-6.14E-09,-0.999999869,0.000348005,0.000375948,0.000375948,-1.25E-07,0.999999929,2.02164797,-2.827960486,-0.000570334
0.000651779,0.999999788,-1.36E-07,-0.999999533,0.000651779,0.000713287,0.000713287,-3.29E-07,0.999999746,2.021176723,-2.822686429,-0.001093025
0.001091411,0.999999404,-7.09E-07,-0.999998668,0.001091412,0.001213455,0.001213455,-6.16E-07,0.999999264,2.020480886,-2.81755421,-0.001883026
0.001676392,0.999998595,-1.92E-06,-0.999996789,0.001676393,0.001900556,0.001900557,-1.27E-06,0.999998194,2.019531737,-2.812960162,-0.002991743
0.002400815,0.999997118,-3.27E-06,-0.999993235,0.002400815,0.002786847,0.002786847,-3.42E-06,0.999996117,2.01831807,-2.809292773,-0.004461372
0.003241019,0.999994748,-6.63E-06,-0.999987255,0.00324102,0.003871024,0.003871025,-5.92E-06,0.999992508,2.016850525,-2.806912226,-0.006318901
0.004154774,0.999991369,-1.16E-05,-0.999978179,0.004154779,0.005136104,0.005136108,-9.77E-06,0.99998681,2.015165051,-2.806131234,-0.008575505
0.005081123,0.999987091,-1.76E-05,-0.999965648,0.005081129,0.006548731,0.006548736,-1.57E-05,0.999978557,2.013322473,-2.807198077,-0.011222905
0.005941963,0.999982346,-2.65E-05,-0.999949869,0.005941984,0.008059261,0.008059277,-2.14E-05,0.999967523,2.011407068,-2.810282582,-0.014233348
0.00664647,0.999977911,-3.59E-05,-0.999931807,0.006646508,0.009602389,0.009602415,-2.79E-05,0.999953895,2.00952714,-2.815465448,-0.01755954
0.007094277,0.999974834,-4.57E-05,-0.999913239,0.007094347,0.011098825,0.01109887,-3.30E-05,0.999938405,2.007807195,-2.822731144,-0.021135148
0.007182197,0.999974206,-5.62E-05,-0.99989661,0.007182339,0.012457288,0.01245737,-3.33E-05,0.999922403,2.006383803,-2.831964332,-0.024876475
0.006812574,0.999976792,-6.40E-05,-0.999884601,0.006812816,0.013578317,0.013578438,-2.85E-05,0.999907808,2.005399298,-2.842949681,-0.028682445
0.005899376,0.999982596,-6.92E-05,-0.999879531,0.005899761,0.014356776,0.014356935,-1.55E-05,0.999896934,2.004991145,-2.855375059,-0.032440496
0.00437902,0.99999041,-7.07E-05,-0.999882523,0.004379586,0.01468874,0.014688909,6.37E-06,0.999892112,2.005282281,-2.868837905,-0.036025462
0.002218255,0.999997537,-6.97E-05,-0.999892805,0.002219031,0.01447254,0.014472658,3.75E-05,0.999895265,2.006373154,-2.882855252,-0.03930847
-0.000576034,0.999999832,-6.90E-05,-0.999907095,-0.00057504,0.013618777,0.013618735,7.69E-05,0.999907258,2.008322163,-2.896877247,-0.042158454
-0.003948897,0.9999922,-7.35E-05,-0.999919502,-0.003947724,0.012058417,0.012058033,0.00012113,0.999927292,2.011153231,-2.910305245,-0.04444477
-0.00779339,0.999969627,-8.70E-05,-0.999922179,-0.007792173,0.009742571,0.009741597,0.000162907,0.999952536,2.014825155,-2.922513954,-0.046051611
-0.011947275,0.999928622,-0.000117576,-0.999906484,-0.011946228,0.006656642,0.006654762,0.000197094,0.999977837,2.019252622,-2.932878341,-0.046876083
-0.016200858,0.999868743,-0.000171758,-0.999864786,-0.016200309,0.002821252,0.002818099,0.000217442,0.999996006,2.024273913,-2.940803465,-0.046838051
-0.020299418,0.999793913,-0.000254601,-0.999792488,-0.020299822,-0.001702142,-0.00170696,0.000219996,0.999998519,2.029685185,-2.94575702,-0.045887894
-0.023960074,0.999712848,-0.000368078,-0.999689667,-0.023962026,-0.006811058,-0.006817922,0.00020477,0.999976737,2.03523937,-2.947301263,-0.043999114
-0.02689502,0.999638133,-0.000509926,-0.999561689,-0.02689927,-0.012363588,-0.012372831,0.000177184,0.999923438,2.040648257,-2.945121456,-0.041186377
-0.028826382,0.999584207,-0.000672989,-0.999418793,-0.028833855,-0.018184735,-0.018196579,0.000148398,0.999834418,2.045623106,-2.93904946,-0.037489503
-0.029513975,0.99956401,-0.000845596,-0.999274032,-0.02952578,-0.024075644,-0.024090114,0.000134414,0.999709782,2.049882921,-2.929078476,-0.032978877
-0.028774851,0.999585404,-0.001013612,-0.999140432,-0.028792283,-0.029822849,-0.029839669,0.000154593,0.999554686,2.053177787,-2.915369202,-0.027738435
-0.026499508,0.999648149,-0.001163967,-0.99902773,-0.026524064,-0.035214615,-0.035233098,0.000229666,0.999379095,2.055305044,-2.898246117,-0.021874459
-0.022660603,0.999742391,-0.001283792,-0.998940009,-0.022693842,-0.040048061,-0.040066878,0.000374918,0.99919693,2.056124744,-2.878186034,-0.01549383
-0.017316132,0.999849131,-0.001366004,-0.998874346,-0.01735956,-0.044143925,-0.044160979,0.000600064,0.999024248,2.055567907,-2.85579914,-0.008701596
-0.01061057,0.99994271,-0.001411884,-0.998821232,-0.010665532,-0.04735392,-0.047366266,0.000907767,0.998877176,2.053624926,-2.83180482,-0.001598295
-0.002757687,0.999995179,-0.001427428,-0.998766887,-0.002825051,-0.049565361,-0.049569154,0.001288982,0.998769862,2.050367647,-2.807003739,0.005725116
0.005965229,0.99998119,-0.001426482,-0.998696415,0.005885236,-0.050703395,-0.050694046,0.00172708,0.998712737,2.045917606,-2.782248049,0.01319618
0.015235332,0.999882918,-0.001426855,-0.998597604,0.015143355,-0.05072972,-0.050702173,0.002197738,0.9987114,2.040446753,-2.75841043,0.020762014
0.024703208,0.999693778,-0.001449513,-0.998463847,0.02460083,-0.0496462,-0.049595338,0.002673706,0.998765815,2.034178864,-2.73635273,0.02837286
0.03400112,0.999420647,-0.00151475,-0.998296984,0.033890927,-0.047481972,-0.047403126,0.003126611,0.998870947,2.027352696,-2.716898295,0.03600505
0.042763018,0.999083902,-0.001637683,-0.998107653,0.042648621,-0.044296814,-0.044186389,0.003528849,0.999017072,2.02023133,-2.700804409,0.043632694
0.050633449,0.998715625,-0.001831356,-0.997914921,0.050519195,-0.040169898,-0.040025786,0.003861478,0.999191186,2.01309796,-2.688739609,0.051243293
0.057276494,0.998356143,-0.002101406,-0.997744047,0.057167296,-0.035195416,-0.035017428,0.004112535,0.99937824,2.006227255,-2.681264186,0.058827134
0.062385779,0.998049114,-0.002445456,-0.997622896,0.062286911,-0.029477091,-0.029267264,0.004278594,0.999562465,1.999901705,-2.678813128,0.066370519
0.0656883,0.997836106,-0.002855251,-0.997577667,0.065605116,-0.023125032,-0.022887672,0.004367378,0.999728503,1.994387654,-2.681682556,0.073855297
0.066954215,0.99775055,-0.003312607,-0.997627874,0.066892029,-0.016250603,-0.015992461,0.004392795,0.999862463,1.989942226,-2.690017059,0.081255175
0.065999979,0.997812387,-0.003800309,-0.99778178,0.065963827,-0.008960628,-0.008690342,0.00438328,0.999952631,1.986796934,-2.70379856,0.088528538
0.06269919,0.99802324,-0.004292268,-0.998031878,0.06269389,-0.001358573,-0.001086789,0.004369002,0.999989865,1.985155201,-2.722835179,0.095614703
0.056993316,0.998363204,-0.004761711,-0.998351938,0.057023483,0.006459922,0.006720878,0.004385691,0.999967797,1.985179621,-2.746751366,0.102429477
0.048901797,0.998790134,-0.00518488,-0.998696217,0.048971997,0.014408672,0.014645153,0.004473511,0.999882747,1.986976575,-2.774980697,0.108863975
0.038539667,0.999241731,-0.005536849,-0.999001324,0.038654566,0.022409336,0.022606369,0.004667671,0.999733547,1.99058769,-2.806763945,0.114772008
0.026135904,0.999641592,-0.005796728,-0.999191864,0.026300406,0.030395854,0.030537416,0.00499762,0.99952113,1.995960134,-2.841155855,0.119985247
0.012049559,0.999909704,-0.005949183,-0.999190693,0.012268811,0.038307124,0.038376654,0.005482785,0.999248303,2.002948778,-2.877046762,0.124287862
-0.003227698,0.999976888,-0.005983793,-0.998932894,-0.002948523,0.046090982,0.046072273,0.006126175,0.998919324,2.011271085,-2.913199085,0.127445779
-0.019057643,0.999800978,-0.005900062,-0.998381984,-0.018713725,0.053695541,0.053574442,0.006913826,0.998539923,2.020544838,-2.948302571,0.129192527
-0.034692883,0.999381759,-0.005701177,-0.997544851,-0.03428075,0.061066367,0.060833173,0.007805748,0.998117426,2.030251265,-2.981040457,0.129255071
-0.049303841,0.998769215,-0.00540248,-0.996480453,-0.048822277,0.068140231,0.067792604,0.008743041,0.997661126,2.039809363,-3.010160217,0.127371581
-0.062045883,0.998060636,-0.005027391,-0.995297899,-0.06149718,0.074834413,0.074380111,0.009646919,0.997183301,2.04858861,-3.034536055,0.123298448
-0.072132769,0.997384394,-0.004607991,-0.994140811,-0.071523749,0.081045669,0.080504105,0.01042704,0.996699737,2.055972044,-3.053211463,0.116856074
-0.078896339,0.996874057,-0.004181281,-0.993162734,-0.078239211,0.086639536,0.086041566,0.010988235,0.996230951,2.061438815,-3.065424486,0.107924126
-0.081860285,0.996636599,-0.00379252,-0.992495681,-0.081172162,0.09145165,0.090836214,0.011250318,0.995802296,2.064589152,-3.070612414,0.096468259
-0.080775778,0.996726254,-0.003471087,-0.992223458,-0.080079024,0.095288819,0.094698906,0.011141123,0.995443616,2.065200122,-3.068412305,0.082546283
-0.075646803,0.997129348,-0.00325966,-0.992365551,-0.074965253,0.097932748,0.097407256,0.010643074,0.995187697,2.063245077,-3.058665092,0.066306922
-0.066735309,0.997765661,-0.003175438,-0.99287439,-0.066092584,0.099157536,0.098726112,0.009770119,0.995066681,2.058895083,-3.041429346,0.047986715
