0.999999999684341,0,2.51260396978917E-05,0,1,0,-2.51260396978917E-05,0,0.999999999684341,2.02212806652924,1.28488022743471,-5.08080700898726E-05
0.999999919835787,0,0.000400410315286,0,1,0,-0.000400410315286,0,0.999999919835787,2.02140839548925,1.28601188268546,-0.000809392837845
0.999999261309593,0,0.001215475326143,0,1,0,-0.001215475326143,0,0.999999261309593,2.01986753407999,1.28842859178469,-0.002455100963311
0.999997006616697,0,0.002446785165348,0,1,0,-0.002446785165348,0,0.999997006616697,2.01759955174722,1.2919701224026,-0.004936647430107
0.999991763947185,0,0.004058575833736,0,1,0,-0.004058575833736,0,0.999991763947185,2.01474601946279,1.29639914051034,-0.008177066852462
0.999981978067044,0,0.006003627330376,0,1,0,-0.006003627330376,0,0.999981978067044,2.01149087941067,1.30141373900034,-0.012076459259571
0.999966179976675,0,0.008224287376816,0,1,0,-0.008224287376816,0,0.999966179976675,2.00805319352744,1.30666320586441,-0.016515365081535
0.999943247430571,0,0.010653727892335,0,1,0,-0.010653727892335,0,0.999943247430571,2.00467767931587,1.31176611303098,-0.021358502657174
0.999912646215244,0,0.01321741044335,0,1,0,-0.01321741044335,0,0.999912646215244,2.00162311261646,1.3163297372516,-0.02645858548993
0.999874622767713,0,0.01583473224033,0,1,0,-0.01583473224033,0,0.999874622767713,1.999148914905,1.31996984133077,-0.031659957213876
0.99983032229886,0,0.018420820062047,0,1,0,-0.018420820062047,0,0.99983032229886,1.99750050950638,1.3223299353161,-0.036801841911396
0.999781812818345,0,0.020888435979346,0,1,0,-0.020888435979346,0,0.999781812818345,1.99689428033818,1.32309927886568,-0.041721101341883
0.999732003854422,0,0.023149956138651,0,1,0,-0.023149956138651,0,0.999732003854422,1.99750315186833,1.32202904574554,-0.046254506381995
0.999684458533178,0,0.025119382301869,0,1,0,-0.025119382301869,0,0.999684458533178,1.9994438917808,1.31894621563447,-0.050240648516706
0.999643108189317,0,0.026714345389723,0,1,0,-0.026714345389723,0,0.999643108189317,2.00276719518486,1.3137648597378,-0.053521716049526
0.999611888906258,0,0.027858060902771,0,1,0,-0.027858060902771,0,0.999611888906258,2.00745143635086,1.3064945311187,-0.055945417410358
0.99959432840517,0,0.028481197661217,0,1,0,-0.028481197661217,0,0.99959432840517,2.01340068524457,1.29724546188828,-0.057367335186036
0.999593118672282,0,0.028523623595545,0,1,0,-0.028523623595545,0,0.999593118672282,2.02044721300799,1.28623022908403,-0.057653934107766
0.999609713927867,0,0.027935995078896,0,1,0,-0.027935995078896,0,0.999609713927867,2.02835829772105,1.2737615140945,-0.056686331308962
0.999643994500065,0,0.026681159269305,0,1,0,-0.026681159269305,0,0.999643994500065,2.03684674207454,1.26024558645092,-0.054364786495451
0.999694034622365,0,0.024735341931273,0,1,0,-0.024735341931273,0,0.999694034622365,2.04558418251493,1.24617122557825,-0.05061371024668
0.999756006149532,0,0.022089096132205,0,1,0,-0.022089096132205,0,0.999756006149532,2.05421605391943,1.23209397228696,-0.045386850003638
0.999824240988378,0,0.018747990079304,0,1,0,-0.018747990079304,0,0.999824240988378,2.06237701037034,1.21861587275062,-0.038672220721498
0.999891463239761,0,0.014733015314246,0,1,0,-0.014733015314246,0,0.999891463239761,2.06970570560238,1.206361216965,-0.030496315827942
0.999949188455384,0,0.010080699748458,0,1,0,-0.010080699748458,0,0.999949188455384,2.07585809422291,1.19594913991874,-0.02092716550987
0.999988273023812,0,0.004842913880462,0,1,0,-0.004842913880462,0,0.999988273023812,2.08051878673942,1.18796429799671,-0.010075891470601
0.99999958263386,0,-0.000913636747414,0,1,0,0.000913636747414,0,0.99999958263386,2.08341041310068,1.18292710942929,0.001903481107803
0.999974736185271,0,-0.007108234042099,0,1,0,0.007108234042099,0,0.999974736185271,2.08430134091808,1.18126522128471,0.014816076056107
0.999906871549254,0,-0.013647279164131,0,1,0,0.013647279164131,0,0.999906871549254,2.08301237453391,1.18328791757849,0.02843009902868
0.999791373213495,0,-0.020425720253513,0,1,0,0.020425720253513,0,0.999791373213495,2.07942316339921,1.18916510918137,0.04248257882817
0.999626499841345,0,-0.027328754361309,0,1,0,0.027328754361309,0,0.999626499841345,2.07347893686341,1.19891235187446,0.056686769056124
0.999413852591707,0,-0.034233773496394,0,1,0,0.034233773496394,0,0.999413852591707,2.06519786257703,1.21238303393164,0.070740980495075
0.999158632778635,0,-0.041012516917745,0,1,0,0.041012516917745,0,0.999158632778635,2.05467884679193,1.22926846988407,0.084338510622923
0.998869649795297,0,-0.047533385297297,0,1,0,0.047533385297297,0,0.998869649795297,2.04210904513182,1.24910614594236,0.09717820146126
0.998559056489695,0,-0.053663867754856,0,1,0,0.053663867754856,0,0.998559056489695,2.02776984419845,1.27129580637493,0.108974999574773
0.998241808310966,0,-0.059273030461179,0,1,0,0.059273030461179,0,0.998241808310966,2.01203972269081,1.29512248603186,0.119469742480475
0.99793486321871,0,-0.064234015697722,0,1,0,0.064234015697722,0,0.99793486321871,1.99539229925049,1.31978503958682,0.128437300867279
0.997656160062784,0,-0.068426502824418,0,1,0,0.068426502824418,0,0.997656160062784,1.9783880741357,1.34442826843832,0.135692217982317
0.997423432340441,0,-0.071739087101892,0,1,0,0.071739087101892,0,0.997423432340441,1.96165886867085,1.36817648349517,0.141091147331041
0.997252930430683,0,-0.07407153803868,0,1,0,0.07407153803868,0,0.997252930430683,1.94588469970627,1.39016633493283,0.14453171121887
0.99715813727961,0,-0.075336905013798,0,1,0,0.075336905013798,0,0.99715813727961,1.93176369210211,1.40957702111633,0.145947861567911
